House_ID,House_Type,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Season,Month,Day_of_Week,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh
H01626,Apartment,610,2,4,3,1,0,0,0.0,7.34,24,2.24,4.57,6.84,1,0.27,0.0,0.01,0,0,0,18.1,28.6,Autumn,8,Thursday,0,0,1,16.09,4.61
H01627,Independent House,1147,4,3,1,2,0,1,7.18,12.75,24,4.96,5.85,7.27,0,1.27,0.44,1.02,0,0,0,41.3,46.3,Summer,4,Monday,0,0,0,18.53,20.86
H01628,Apartment,1011,2,3,3,0,0,0,1.22,6.71,24,5.01,5.0,7.14,1,1.25,0.28,1.09,0,0,0,14.8,64.2,Winter,1,Saturday,1,0,1,25.76,9.09
H01629,Apartment,946,2,4,3,0,1,0,0.47,6.72,24,6.99,3.49,10.36,1,1.33,0.32,0.0,0,0,0,20.9,84.0,Autumn,9,Friday,0,0,0,24.13,7.23
H01630,Apartment,1136,4,5,2,2,1,0,0.0,8.51,24,4.89,6.82,6.72,1,1.35,0.28,1.52,0,0,0,17.5,50.7,Winter,12,Thursday,0,0,0,23.43,9.63
H01631,Independent House,1786,6,1,1,0,0,1,8.97,9.64,24,4.83,3.38,6.22,0,0.62,0.33,0.11,0,0,0,36.6,59.4,Summer,6,Tuesday,0,0,1,18.82,21.83
H01632,Apartment,1431,4,4,2,2,0,0,0.96,8.01,24,4.22,3.14,6.65,1,1.0,0.38,0.37,0,0,0,24.1,72.9,Spring,3,Thursday,0,0,1,17.44,9.23
H01633,Apartment,1000,2,3,2,1,0,0,5.37,10.88,24,3.57,3.01,10.94,0,1.56,0.11,0.0,1,0,0,41.0,62.4,Summer,5,Monday,0,0,1,25.39,21.51
H01634,Apartment,952,3,2,2,0,0,0,5.56,10.3,24,0.34,4.88,8.23,1,1.14,0.63,0.31,0,0,0,37.0,40.0,Summer,5,Friday,0,0,1,22.93,14.92
H01635,Independent House,1672,4,3,1,1,1,0,2.23,7.24,24,0.95,2.24,6.17,1,1.11,0.41,1.04,0,0,1,27.9,61.9,Autumn,7,Monday,0,0,0,28.34,11.66
H01636,Villa,3174,10,6,3,2,1,1,6.01,11.15,24,7.95,8.94,8.04,1,1.61,0.25,0.64,0,0,1,36.2,69.5,Summer,4,Monday,0,0,1,23.38,19.44
H01637,Apartment,919,2,3,2,1,0,0,0.89,7.95,24,5.14,2.71,8.11,0,2.51,0.3,0.18,0,1,0,27.4,62.3,Autumn,9,Sunday,1,0,0,20.12,6.05
H01638,Independent House,1393,4,4,2,2,0,0,3.9,7.55,24,7.08,4.2,6.77,0,1.06,0.09,0.1,0,0,0,33.4,43.3,Summer,6,Saturday,1,0,1,24.12,12.41
H01639,Apartment,757,2,5,3,1,1,0,2.47,5.45,24,5.66,3.2,9.63,1,1.09,0.53,0.39,0,0,1,24.3,44.4,Autumn,9,Saturday,1,0,0,25.58,11.25
H01640,Apartment,880,2,4,3,1,0,1,0.82,10.29,24,7.24,8.01,7.41,1,1.36,0.11,0.43,0,0,1,26.2,63.4,Spring,2,Sunday,1,0,0,19.97,9.63
H01641,Apartment,1289,3,3,1,2,0,0,4.44,10.46,24,4.26,2.89,4.86,1,0.87,0.27,0.41,0,0,0,37.0,61.5,Summer,5,Thursday,0,0,0,18.91,14.03
H01642,Apartment,702,2,3,2,1,0,0,0.0,7.44,24,3.26,3.1,4.69,1,1.69,0.41,0.0,0,0,1,20.8,43.9,Autumn,9,Tuesday,0,0,0,17.85,5.91
H01643,Independent House,889,2,4,2,2,0,0,2.48,6.18,24,4.73,4.0,6.43,1,1.06,0.24,0.21,0,0,0,25.3,61.4,Autumn,8,Wednesday,0,0,1,26.97,9.86
H01644,Apartment,781,3,3,1,1,1,1,7.0,8.56,24,7.99,8.89,9.04,1,0.84,0.59,0.5,0,1,0,38.9,44.7,Summer,6,Sunday,1,0,0,24.55,15.41
H01645,Independent House,1482,4,1,1,0,0,0,0.0,9.77,24,5.36,4.57,8.47,0,1.03,0.38,0.01,0,1,0,24.4,73.7,Autumn,9,Friday,0,0,1,23.66,4.24
H01646,Villa,2963,8,4,1,2,1,0,0.85,5.74,24,1.6,2.59,9.87,0,0.99,0.49,0.38,0,0,0,24.7,65.7,Spring,2,Monday,0,0,1,25.67,10.98
H01647,Apartment,1113,4,1,1,0,0,1,7.43,9.61,24,4.05,3.78,7.61,0,2.07,0.01,0.27,0,0,0,38.4,71.1,Summer,4,Wednesday,0,0,1,22.45,17.7
H01648,Apartment,956,2,2,2,0,0,0,6.29,13.68,24,3.34,2.19,4.13,1,0.85,0.27,0.53,0,0,1,39.9,55.5,Summer,5,Friday,0,0,1,21.93,15.11
H01649,Independent House,1604,5,2,1,1,0,0,5.84,10.33,24,5.09,3.8,6.27,1,1.43,0.36,0.89,0,0,0,38.5,34.9,Summer,4,Wednesday,0,0,1,24.51,18.67
H01650,Independent House,1828,6,2,2,0,0,0,4.53,10.06,24,3.51,2.22,9.33,1,0.44,0.11,0.0,0,0,0,28.0,55.3,Autumn,9,Monday,0,0,1,21.45,14.51
H01651,Villa,2724,8,3,1,1,1,1,3.56,4.9,24,7.05,6.71,8.03,1,1.18,0.25,0.0,0,0,0,26.1,65.1,Autumn,8,Sunday,1,1,1,26.4,14.38
H01652,Independent House,1379,3,1,1,0,0,0,7.59,16.28,24,2.97,3.0,5.27,0,0.38,0.4,0.49,0,0,0,39.6,27.4,Summer,6,Thursday,0,0,1,18.27,17.87
H01653,Apartment,1066,4,3,3,0,0,1,3.28,5.86,24,4.95,7.94,7.88,1,1.58,0.65,0.74,0,0,0,29.3,53.5,Spring,3,Thursday,0,0,0,21.44,14.15
H01654,Independent House,1349,3,2,2,0,0,0,4.91,9.79,24,3.92,1.86,6.8,1,0.98,0.3,0.68,1,0,0,40.9,46.5,Summer,5,Wednesday,0,0,1,23.22,21.42
H01655,Apartment,583,2,5,3,1,1,0,2.09,12.4,24,5.02,5.59,10.25,1,1.49,0.26,0.25,0,1,0,25.6,48.0,Spring,3,Thursday,0,0,1,20.72,7.38
H01656,Independent House,1661,4,3,1,1,1,0,1.76,10.24,24,1.9,3.87,7.11,0,1.43,0.09,0.35,0,0,0,27.1,43.0,Spring,3,Monday,0,0,1,20.77,9.09
H01657,Apartment,822,3,3,2,1,0,0,2.33,5.56,24,0.63,6.02,5.62,1,1.55,0.08,0.45,0,0,0,26.9,47.2,Spring,3,Monday,0,0,1,20.35,10.34
H01658,Independent House,1354,3,3,3,0,0,0,2.5,4.61,24,2.86,2.88,6.99,0,1.02,0.36,0.43,0,0,0,15.5,43.6,Winter,11,Friday,0,0,1,18.36,9.18
H01659,Apartment,1204,4,4,3,1,0,0,3.8,8.29,24,4.36,5.78,8.13,1,0.65,0.33,0.64,0,0,1,38.5,23.7,Summer,4,Tuesday,0,0,1,23.97,12.9
H01660,Apartment,483,1,5,3,2,0,0,5.01,8.97,24,7.96,1.96,7.75,1,1.32,0.29,0.34,0,0,0,28.8,43.9,Autumn,9,Sunday,1,0,1,20.87,13.69
H01661,Villa,3133,8,3,1,2,0,1,5.86,7.82,24,6.09,6.75,9.04,1,0.84,0.51,0.2,0,0,0,41.4,41.7,Summer,4,Sunday,1,0,1,21.41,18.77
H01662,Apartment,737,3,3,1,2,0,0,1.53,2.88,24,1.99,3.78,6.17,1,1.34,0.36,1.7,0,0,0,,33.5,Winter,1,Thursday,0,0,1,24.87,10.09
H01663,Independent House,2069,5,5,3,2,0,1,2.55,5.2,24,6.7,7.81,8.84,0,1.09,0.4,0.84,0,0,0,19.2,49.6,Autumn,9,Friday,0,0,0,20.46,13.68
H01664,Independent House,1114,4,3,3,0,0,1,3.61,7.66,24,4.79,5.79,9.97,1,1.26,0.37,0.0,0,0,0,31.9,62.4,Spring,3,Friday,0,1,0,26.28,12.09
H01665,Independent House,1184,3,3,2,0,1,1,0.0,10.0,24,5.25,7.82,9.56,1,1.23,0.55,1.62,0,0,0,15.9,59.3,Winter,1,Saturday,1,0,1,20.24,11.04
H01666,Independent House,1300,3,5,3,1,1,1,1.61,4.79,24,5.28,8.34,7.26,1,0.93,0.47,0.0,1,1,0,24.0,61.0,Autumn,7,Thursday,0,0,0,24.9,11.87
H01667,Independent House,1499,5,6,3,2,1,0,0.0,2.31,24,5.55,5.03,6.24,0,1.28,0.46,0.51,0,0,0,15.2,55.2,Winter,12,Sunday,1,0,1,19.8,7.95
H01668,Villa,3703,10,2,1,1,0,0,1.47,7.85,24,2.58,2.71,7.34,0,0.62,0.44,0.11,0,0,0,21.8,57.9,Spring,3,Friday,0,0,0,22.08,10.22
H01669,Apartment,587,1,4,1,2,1,0,0.46,8.38,24,3.52,2.96,6.63,1,1.87,0.16,0.88,0,0,0,22.3,52.2,Spring,2,Friday,0,0,1,20.42,8.72
H01670,Villa,2851,9,3,2,0,1,1,0.0,1.4,24,5.22,6.54,7.63,0,1.59,0.14,0.92,0,0,0,13.1,64.0,Winter,11,Friday,0,0,1,23.32,11.01
H01671,Apartment,1093,4,2,2,0,0,0,3.71,9.47,24,3.38,4.06,5.34,1,1.89,0.12,0.92,0,0,0,14.6,57.6,Winter,12,Wednesday,0,0,1,17.91,14.88
H01672,Independent House,1505,5,4,3,1,0,0,2.03,5.34,24,7.11,4.84,7.73,1,0.68,0.25,0.64,0,1,0,21.8,32.8,Winter,12,Sunday,1,1,0,18.28,7.93
H01673,Apartment,855,2,1,1,0,0,0,1.47,5.4,24,2.81,6.05,3.22,1,1.49,0.04,0.0,0,0,0,24.9,53.6,Autumn,7,Thursday,0,0,1,21.05,7.45
H01674,Independent House,1456,5,4,1,2,1,0,6.55,7.93,24,3.84,4.16,8.63,1,1.51,0.22,0.07,0,0,0,37.8,55.2,Summer,4,Monday,0,0,1,18.59,17.2
H01675,Villa,2843,8,3,1,2,0,0,0.42,4.99,24,2.74,2.57,7.68,1,1.71,0.0,0.64,0,0,0,11.3,71.2,Winter,1,Tuesday,0,1,0,28.12,9.75
H01676,Villa,3553,10,2,1,1,0,0,3.01,7.72,24,3.24,2.66,7.88,1,2.51,0.3,0.31,0,0,0,28.2,42.7,Autumn,9,Thursday,0,0,0,23.09,15.84
H01677,Apartment,1199,4,5,2,2,1,0,1.48,4.07,24,5.36,2.66,9.7,1,0.88,0.12,0.64,1,0,0,17.8,73.5,Winter,11,Saturday,1,0,1,19.54,17.64
H01678,Independent House,1916,6,3,1,2,0,1,0.0,8.36,24,4.19,7.21,7.74,1,0.52,0.55,0.02,0,0,1,22.6,66.7,Autumn,8,Thursday,0,0,1,18.53,7.7
H01679,Independent House,1747,5,5,3,2,0,1,0.0,7.2,24,6.62,10.65,5.79,1,0.72,0.53,1.4,0,0,0,15.6,79.9,Winter,12,Tuesday,0,1,1,17.59,10.77
H01680,Independent House,1368,3,5,3,2,0,0,0.88,9.5,24,7.92,4.57,7.61,1,1.35,0.37,0.33,0,0,0,16.9,44.2,Autumn,9,Saturday,1,0,0,28.03,9.25
H01681,Independent House,1598,4,3,3,0,0,0,2.79,7.68,24,2.48,4.42,9.72,0,1.85,0.35,0.22,0,1,0,24.5,60.0,Autumn,10,Thursday,0,0,1,24.68,8.44
H01682,Apartment,846,2,4,1,2,1,0,0.01,5.71,24,3.13,3.98,8.49,0,0.48,0.35,0.21,0,0,1,21.8,56.9,Autumn,9,Wednesday,0,0,0,23.61,4.98
H01683,Independent House,1293,3,1,1,0,0,0,0.68,8.61,24,2.65,0.96,4.8,0,0.5,0.27,0.85,1,0,1,25.9,76.4,Autumn,7,Sunday,1,0,0,18.65,14.24
H01684,Independent House,1308,4,1,1,0,0,0,3.09,9.69,24,4.01,2.14,6.91,0,1.5,0.39,0.48,0,0,0,29.3,54.8,Spring,2,Thursday,0,0,1,26.1,11.97
H01685,Villa,2711,7,3,1,2,0,0,3.63,3.04,24,5.94,3.09,8.92,1,1.53,0.33,1.02,0,0,0,25.4,67.5,Autumn,10,Saturday,1,0,0,22.19,16.37
H01686,Apartment,823,3,2,1,1,0,0,4.75,6.26,24,6.83,2.84,6.25,0,1.44,0.21,0.26,0,0,0,29.2,61.5,Autumn,8,Sunday,1,0,0,29.18,12.77
H01687,Independent House,1648,4,1,1,0,0,0,1.34,9.77,24,4.31,2.77,4.89,1,1.46,0.3,0.09,0,0,0,29.5,68.2,Spring,2,Saturday,1,0,0,19.18,8.46
H01688,Independent House,1417,5,4,1,2,1,1,4.2,6.33,24,3.65,9.19,6.77,0,1.59,0.28,0.05,0,0,0,29.0,49.6,Autumn,8,Monday,0,0,1,20.07,14.0
H01689,Independent House,1164,3,3,3,0,0,0,1.88,5.09,24,4.38,2.77,8.35,1,2.19,0.37,1.1,1,0,0,15.1,60.3,Winter,11,Thursday,0,0,1,20.3,17.88
H01690,Apartment,808,2,5,3,2,0,0,1.84,5.88,24,3.93,3.49,9.2,1,1.42,0.22,0.15,0,0,0,27.2,31.9,Spring,3,Thursday,0,0,1,22.09,9.09
H01691,Independent House,1425,4,1,1,0,0,0,0.0,1.95,24,3.77,2.98,5.42,0,1.16,0.35,1.09,0,1,0,18.4,85.6,Winter,11,Wednesday,0,0,0,23.58,5.77
H01692,Apartment,1159,4,3,3,0,0,0,0.0,4.86,24,4.73,2.06,6.83,1,1.22,0.2,0.75,0,0,0,17.2,36.5,Winter,1,Wednesday,0,0,0,22.1,7.83
H01693,Independent House,1853,6,3,1,2,0,0,0.66,5.85,24,5.1,1.84,7.04,0,1.7,0.33,0.29,0,0,0,25.2,51.5,Autumn,8,Sunday,1,0,0,18.46,9.13
H01694,Apartment,842,2,4,2,1,1,1,2.3,8.41,24,5.5,10.2,7.94,0,1.21,0.55,1.0,0,0,0,20.5,46.2,Winter,1,Monday,0,0,0,20.69,10.89
H01695,Independent House,1803,5,4,2,2,0,0,0.0,5.33,24,3.94,2.27,8.51,1,1.26,0.32,1.24,1,0,1,13.0,78.6,Winter,12,Monday,0,0,0,17.44,17.5
H01696,Apartment,1117,3,4,2,2,0,0,1.95,9.62,24,4.33,3.69,8.86,0,0.97,0.22,0.0,0,0,0,23.2,40.9,Autumn,7,Wednesday,0,0,0,28.92,8.97
H01697,Villa,3652,10,3,2,0,1,0,1.88,5.92,24,2.49,3.15,9.23,1,1.97,0.31,0.83,0,0,1,21.8,62.3,Autumn,10,Monday,0,1,1,22.71,15.38
H01698,Apartment,804,2,5,3,2,0,0,0.0,4.87,24,8.42,5.73,10.09,1,1.59,0.4,1.22,0,0,0,10.7,41.2,Winter,12,Saturday,1,0,0,19.17,9.09
H01699,Apartment,574,2,2,1,0,1,0,0.0,8.85,24,5.45,3.09,3.48,0,0.9,0.26,0.07,0,0,0,26.1,59.1,Spring,3,Sunday,1,0,0,18.67,4.96
H01700,Villa,3896,11,3,1,1,1,0,5.01,12.23,24,1.47,5.98,8.98,1,1.22,0.52,0.6,1,0,0,38.1,51.1,Summer,5,Thursday,0,0,1,17.02,28.65
H01701,Independent House,1684,5,2,1,1,0,0,5.35,7.1,24,3.47,4.46,4.53,0,1.87,0.19,0.56,0,0,0,35.4,75.0,Summer,4,Wednesday,0,0,1,29.98,15.9
H01702,Independent House,959,2,5,3,2,0,0,0.0,6.0,24,4.39,0.72,6.34,1,0.06,0.41,1.0,0,0,0,14.9,47.4,Winter,1,Tuesday,0,0,1,19.25,6.54
H01703,Apartment,1128,3,2,1,0,1,1,0.0,6.1,24,5.6,6.95,6.85,0,1.82,0.2,1.0,0,0,0,11.8,73.7,Winter,1,Friday,0,1,0,15.58,8.07
H01704,Independent House,1502,4,6,3,2,1,0,0.52,4.34,24,6.52,2.53,10.82,1,0.83,0.14,2.23,0,0,0,19.8,36.7,Winter,11,Friday,0,0,0,22.78,14.07
H01705,Independent House,1385,3,4,3,0,1,0,9.26,9.27,24,5.3,3.33,10.79,1,0.65,0.63,0.0,1,1,0,44.5,49.7,Summer,4,Thursday,0,0,0,21.26,19.49
H01706,Independent House,1326,3,4,3,1,0,0,0.15,3.24,24,2.07,4.04,7.68,1,0.76,0.31,0.05,0,0,0,20.7,64.3,Autumn,7,Wednesday,0,0,1,21.55,6.59
H01707,Apartment,1022,2,2,1,1,0,0,1.04,7.78,24,2.36,3.2,7.03,1,0.34,0.46,1.21,0,0,0,22.7,36.8,Autumn,8,Monday,0,0,0,25.66,9.1
H01708,Apartment,879,3,4,1,2,1,0,6.32,11.23,24,7.31,1.67,7.59,1,1.82,0.16,0.31,0,0,0,36.8,36.3,Summer,5,Saturday,1,0,0,25.97,16.58
H01709,Villa,3171,10,3,3,0,0,0,2.08,7.22,24,5.61,2.58,7.26,0,1.79,0.14,1.58,0,0,1,13.8,56.6,Winter,1,Friday,0,0,1,27.73,16.18
H01710,Apartment,973,3,4,3,1,0,0,5.88,8.64,24,5.29,2.13,8.01,1,1.51,0.51,0.73,1,0,0,37.8,41.6,Summer,5,Sunday,1,0,0,18.62,23.94
H01711,Apartment,1244,4,4,1,2,1,0,1.38,8.32,24,3.95,4.8,8.18,1,1.02,0.25,0.11,0,1,0,23.7,55.2,Autumn,10,Thursday,0,0,1,21.41,7.22
H01712,Apartment,673,2,2,1,1,0,1,3.81,8.08,24,5.51,8.81,6.09,1,2.05,0.38,0.48,0,0,1,27.3,20.2,Autumn,9,Saturday,1,0,0,20.22,12.72
H01713,Independent House,1098,4,2,1,0,1,0,0.0,4.46,24,3.95,3.86,6.4,1,1.41,0.38,0.49,0,1,0,10.8,38.0,Winter,11,Friday,0,0,1,20.32,5.84
H01714,Apartment,706,2,1,1,0,0,0,0.82,7.26,24,1.24,4.31,5.98,0,1.57,0.19,0.06,0,0,0,18.7,37.0,Autumn,9,Tuesday,0,0,0,21.04,6.14
H01715,Independent House,1374,4,4,2,1,1,0,7.41,12.09,24,4.37,4.79,7.5,1,0.57,0.09,0.22,0,0,0,40.1,54.4,Summer,6,Sunday,1,0,0,,17.83
H01716,Apartment,682,1,4,2,2,0,0,1.78,6.98,24,2.14,3.08,6.88,1,0.6,0.3,1.5,0,0,0,12.9,65.9,Winter,11,Tuesday,0,0,0,20.02,10.64
H01717,Independent House,2108,7,3,1,2,0,0,5.17,8.53,24,5.58,1.19,4.99,1,1.06,0.07,0.75,0,0,0,38.2,64.1,Summer,5,Saturday,1,0,0,21.47,17.09
H01718,Independent House,1387,4,5,3,2,0,0,6.73,9.78,24,4.18,1.38,6.54,1,0.0,0.33,0.24,0,0,0,37.8,64.1,Summer,4,Wednesday,0,0,0,26.17,16.68
H01719,Independent House,1401,4,4,3,1,0,0,8.87,7.97,24,5.06,6.76,7.95,1,1.46,0.38,0.48,0,0,1,36.2,86.1,Summer,5,Sunday,1,0,1,16.95,22.81
H01720,Independent House,1256,4,2,2,0,0,1,3.52,6.95,24,2.37,4.0,8.02,0,1.13,0.33,0.48,0,0,0,34.1,41.4,Summer,5,Friday,0,0,0,22.46,12.09
H01721,Independent House,1977,5,3,3,0,0,0,6.96,9.81,24,5.08,3.87,8.96,0,0.64,0.21,0.0,0,0,1,39.8,55.5,Summer,6,Thursday,0,1,0,19.58,17.2
H01722,Apartment,725,2,5,3,1,1,0,0.0,9.48,24,6.07,3.69,8.74,1,0.58,0.23,1.27,0,0,0,13.7,30.8,Winter,1,Wednesday,0,0,0,25.48,8.5
H01723,Independent House,1695,4,3,1,1,1,0,0.0,9.79,24,2.86,4.31,8.48,1,0.59,0.31,1.22,0,0,0,16.5,57.0,Winter,11,Thursday,0,0,0,21.91,8.75
H01724,Apartment,1085,3,2,1,1,0,1,1.0,9.8,24,3.33,5.36,4.83,0,1.38,0.42,0.83,0,0,0,7.3,69.0,Winter,12,Friday,0,1,0,22.32,8.72
H01725,Independent House,1654,4,3,3,0,0,1,9.74,9.15,24,4.9,6.77,5.8,0,0.91,0.03,0.3,0,0,0,41.1,45.2,Summer,4,Thursday,0,0,0,20.92,21.31
H01726,Apartment,799,3,4,3,1,0,0,0.0,6.59,24,3.99,5.81,7.61,0,0.76,0.34,0.35,0,0,0,21.6,37.2,Autumn,8,Monday,0,0,1,13.01,6.63
H01727,Independent House,1952,6,3,1,2,0,0,2.48,10.42,24,1.86,1.91,7.22,1,1.58,0.07,0.52,0,0,0,29.3,51.7,Spring,3,Wednesday,0,0,0,17.61,12.36
H01728,Independent House,1614,4,3,1,1,1,1,0.0,9.88,24,6.61,7.69,8.4,1,1.33,0.45,0.0,0,0,0,21.9,55.7,Autumn,9,Saturday,1,0,1,25.92,7.52
H01729,Independent House,1547,5,3,1,2,0,1,2.01,9.28,24,3.77,7.49,9.41,1,0.89,0.35,0.0,0,1,1,31.4,49.8,Spring,2,Friday,0,0,0,18.7,7.7
H01730,Apartment,889,3,2,2,0,0,0,0.1,4.85,24,3.96,4.57,4.95,0,0.43,0.47,0.88,0,0,0,12.3,67.7,Winter,1,Friday,0,0,0,17.32,6.23
H01731,Villa,2009,5,3,3,0,0,1,0.61,2.8,24,3.15,7.86,8.51,1,1.4,0.18,1.46,0,0,0,12.0,62.4,Winter,11,Tuesday,0,1,1,23.7,10.61
H01732,Independent House,1476,4,5,3,2,0,1,1.38,6.79,24,8.31,8.14,7.58,1,1.35,0.19,0.0,0,0,0,26.1,64.2,Autumn,9,Sunday,1,0,1,24.2,9.44
H01733,Apartment,907,3,3,1,2,0,0,0.0,7.88,24,5.16,1.05,6.81,1,2.13,0.47,0.94,0,0,0,23.3,38.4,Autumn,8,Tuesday,0,0,0,26.3,8.76
H01734,Apartment,925,2,1,1,0,0,0,0.0,7.41,24,2.27,1.68,4.5,1,0.85,0.17,0.0,0,1,1,28.4,35.2,Spring,2,Thursday,0,0,0,17.92,2.98
H01735,Independent House,1485,5,1,1,0,0,0,3.5,4.52,24,4.77,4.14,5.73,1,1.28,0.4,1.58,0,0,0,19.0,52.8,Winter,12,Friday,0,0,0,19.6,13.96
H01736,Apartment,637,1,4,3,1,0,0,7.6,8.65,24,3.63,3.47,8.79,1,1.74,0.49,0.82,0,0,0,39.5,70.0,Summer,4,Friday,0,0,0,23.73,19.93
H01737,Apartment,969,3,2,1,1,0,1,0.0,4.37,24,4.32,6.39,7.02,1,0.99,0.09,1.15,0,1,0,13.7,42.4,Winter,12,Friday,0,0,1,27.13,5.85
H01738,Independent House,1358,4,4,2,2,0,0,0.86,7.01,24,5.12,4.51,8.0,1,0.71,0.43,0.0,0,0,0,18.2,35.5,Spring,2,Friday,0,0,1,19.1,8.39
H01739,Independent House,1515,5,5,3,2,0,0,10.12,14.73,24,10.52,5.98,4.87,1,0.14,0.6,0.0,1,0,0,38.2,82.9,Summer,6,Saturday,1,1,0,25.9,29.95
H01740,Apartment,1293,3,4,2,2,0,0,0.31,6.33,24,6.09,3.85,9.97,1,1.38,0.66,0.0,0,0,0,15.3,40.0,Autumn,10,Sunday,1,0,1,17.31,8.63
H01741,Apartment,503,1,4,2,2,0,0,0.0,5.2,24,6.85,3.27,9.07,1,1.75,0.3,0.78,1,0,0,25.9,42.4,Autumn,9,Saturday,1,0,0,23.06,14.89
H01742,Independent House,1421,4,4,2,2,0,1,1.27,5.9,24,6.11,6.61,8.63,1,1.83,0.27,0.49,0,0,0,18.4,51.9,Autumn,7,Thursday,0,0,1,25.86,10.5
H01743,Apartment,940,2,4,3,1,0,0,2.71,8.6,24,6.45,2.51,7.53,0,1.44,0.25,1.07,0,0,1,29.4,49.8,Spring,3,Monday,0,0,1,21.43,12.45
H01744,Independent House,1294,4,3,3,0,0,1,11.07,12.17,24,1.88,7.8,4.66,1,0.11,0.17,1.11,0,0,0,42.1,74.6,Summer,4,Monday,0,0,1,21.95,23.96
H01745,Independent House,1398,4,3,2,0,1,0,1.45,6.63,24,2.07,3.52,8.19,0,0.99,0.24,0.94,0,0,0,14.6,84.5,Winter,1,Tuesday,0,0,0,17.21,9.45
H01746,Independent House,2055,5,3,3,0,0,1,6.31,5.08,24,4.12,3.79,5.84,0,1.27,0.28,0.8,0,0,0,37.6,49.5,Summer,5,Tuesday,0,0,0,22.29,15.8
H01747,Apartment,861,2,1,1,0,0,0,0.0,7.22,24,4.05,3.92,4.58,1,1.5,0.41,1.54,0,0,1,9.7,44.4,Winter,1,Tuesday,0,0,0,20.27,8.62
H01748,Apartment,1064,3,5,3,2,0,0,0.0,6.43,24,6.58,3.98,10.74,1,1.63,0.35,1.5,0,0,0,13.2,46.2,Winter,11,Saturday,1,0,1,17.29,11.28
H01749,Independent House,1615,5,5,3,1,1,0,0.0,6.12,24,3.83,2.6,9.32,1,1.01,0.55,0.61,1,0,0,13.7,65.6,Winter,1,Friday,0,0,1,19.83,16.54
H01750,Independent House,1559,5,3,2,0,1,0,4.33,9.23,24,4.38,4.14,5.5,0,1.26,0.29,0.27,0,0,0,36.7,23.2,Summer,4,Tuesday,0,0,0,31.4,14.66
H01751,Apartment,837,3,2,2,0,0,0,3.74,11.01,24,2.54,0.43,5.64,1,0.97,0.2,0.0,0,0,0,37.6,32.7,Summer,4,Monday,0,0,0,19.57,10.96
H01752,Apartment,801,2,3,1,1,1,0,0.78,6.12,24,6.1,3.99,5.81,1,0.86,0.15,1.0,0,0,0,15.7,57.9,Winter,12,Saturday,1,0,0,16.73,8.77
H01753,Independent House,1618,5,5,3,2,0,0,1.19,8.88,24,4.45,1.99,9.6,1,1.31,0.38,0.14,0,0,0,25.2,38.5,Autumn,7,Monday,0,1,0,13.01,9.7
H01754,Villa,3114,9,4,2,2,0,0,7.02,10.33,24,1.2,5.21,6.15,0,1.19,0.36,0.21,0,0,0,38.3,52.5,Summer,6,Monday,0,0,0,26.6,20.42
H01755,Apartment,893,3,4,3,1,0,1,4.95,6.75,24,5.43,6.04,8.27,1,1.08,0.23,0.41,1,0,0,30.2,42.4,Summer,4,Thursday,0,0,0,27.0,23.6
H01756,Independent House,1460,5,2,2,0,0,0,6.32,10.67,24,4.74,1.2,9.03,1,0.96,0.62,0.17,0,0,0,33.3,65.5,Summer,6,Sunday,1,0,0,22.5,18.39
H01757,Apartment,1090,3,6,3,2,1,0,2.44,4.55,24,5.55,1.91,11.96,1,0.45,0.24,0.45,0,1,0,20.6,62.3,Autumn,9,Sunday,1,0,0,24.19,8.07
H01758,Apartment,700,3,3,2,1,0,1,0.33,9.28,24,5.17,7.03,6.68,1,1.81,0.13,0.0,0,0,0,24.5,72.5,Autumn,10,Friday,0,0,1,21.2,6.85
H01759,Independent House,1378,4,1,1,0,0,1,5.31,8.39,24,3.73,6.34,7.73,0,0.81,0.39,0.0,0,0,0,32.4,40.2,Summer,4,Tuesday,0,1,0,20.45,14.17
H01760,Apartment,1304,3,2,1,1,0,1,8.1,13.87,24,3.35,7.2,5.21,0,1.3,0.41,0.15,0,0,0,38.4,56.7,Summer,4,Tuesday,0,0,1,21.89,19.98
H01761,Apartment,869,2,3,3,0,0,0,1.71,6.55,24,3.14,3.75,5.98,0,1.4,0.36,0.0,0,0,0,23.7,41.4,Spring,2,Sunday,1,0,1,25.57,7.4
H01762,Apartment,890,2,4,2,2,0,0,1.83,7.0,24,3.64,4.11,10.03,1,1.05,0.39,0.07,0,0,0,24.1,62.7,Autumn,8,Thursday,0,0,1,27.2,9.02
H01763,Apartment,916,2,3,3,0,0,0,0.0,9.08,24,6.38,4.15,5.67,1,1.1,0.0,1.19,0,0,1,24.1,68.2,Spring,3,Sunday,1,0,1,21.1,8.14
