House_ID,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Month,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh,House_Type_Independent House,House_Type_Villa,Season_Spring,Season_Summer,Season_Winter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Total_Appliance_Hours,Power_Usage_Index,Appliance_Density,Weather_Severity_Index,Occupancy_Score,Appliance_Load_Score,Peak_Load_Interaction,Temperature_Category_Extreme,Temperature_Category_Hot,Temperature_Category_Mild,Temperature_Category_Warm,Lifestyle_Category_Small_Household,Lifestyle_Category_Standard_Household,Lifestyle_Category_WFH_Large_Family,Lifestyle_Category_WFH_Small_Household
H01660,483,1,5,3,2,0,0,5.01,8.97,24,7.96,1.96,7.75,1,1.32,0.29,0.34,0,0,0,28.8,43.9,9,1,0,1,20.87,13.69,0,0,0,0,0,0,0,1,0,0,0,25.85,11.119349999999999,53.519668737060044,5.37,6.0,7,5.35,0,0,0,1,0,0,0,0
H01661,2565,7,3,1,2,0,1,5.86,7.82,24,6.09,6.75,9.04,1,0.84,0.51,0.2,0,0,0,41.4,41.7,4,1,0,1,21.41,18.77,0,1,0,1,0,0,0,1,0,0,0,28.07,12.0325,10.943469785575049,14.409999999999998,4.5,7,6.0600000000000005,1,0,0,0,0,0,0,1
H01662,737,3,3,1,2,0,0,1.53,2.88,24,1.99,3.78,6.17,1,1.34,0.36,1.7,0,0,0,24.8,33.5,1,0,0,1,24.87,10.09,0,0,0,0,1,0,0,0,1,0,0,13.579999999999998,7.7738,18.426051560379914,3.6100000000000003,3.0,7,3.23,0,0,1,0,0,1,0,0
H01663,2069,5,5,3,2,0,1,2.55,5.2,24,6.7,7.81,8.84,0,1.09,0.4,0.84,0,0,0,19.2,49.6,9,0,0,0,20.46,13.68,1,0,0,0,0,0,0,0,0,0,0,24.589999999999996,8.3311,11.884968583856935,2.0000000000000004,6.5,6,0.0,0,0,1,0,0,0,1,0
H01664,1114,4,3,3,0,0,1,3.61,7.66,24,4.79,5.79,9.97,1,1.26,0.37,0.0,0,0,0,31.9,62.4,3,0,1,0,26.28,12.09,1,0,1,0,0,0,0,0,0,0,0,23.48,8.2049,21.077199281867145,8.169999999999998,4.5,5,0.0,0,0,0,1,0,0,0,1
H01665,1184,3,3,2,0,1,1,0.0,10.0,24,5.25,7.82,9.56,1,1.23,0.55,1.62,0,0,0,15.9,59.3,1,1,0,1,20.24,11.04,1,0,0,0,1,0,1,0,0,0,0,26.470000000000002,6.566700000000001,22.35641891891892,5.199999999999999,4.5,4,1.62,0,0,1,0,0,0,0,1
H01666,1300,3,5,3,1,1,1,1.61,4.79,24,5.28,8.34,7.26,1,0.93,0.47,0.0,1,1,0,24.0,61.0,7,0,0,0,24.9,11.87,1,0,0,0,0,0,0,0,1,0,0,21.419999999999998,5.06415,16.476923076923075,2.5,6.5,8,0.0,0,0,1,0,0,0,1,0
H01667,1499,5,6,3,2,1,0,0.0,2.31,24,5.55,5.03,6.24,0,1.28,0.46,0.51,0,0,0,15.2,55.2,12,1,0,1,19.8,7.95,1,0,0,0,1,0,0,1,0,0,0,15.14,3.56205,10.10006671114076,5.28,7.199999999999999,3,0.51,0,0,1,0,0,0,0,0
H01668,2565,7,2,1,1,0,0,1.47,7.85,24,2.58,2.71,7.34,0,0.62,0.44,0.11,0,0,0,21.8,57.9,3,0,0,0,22.08,10.22,0,1,1,0,0,0,0,0,0,0,0,15.779999999999998,4.42735,6.15204678362573,0.9299999999999994,2.0,6,0.0,0,0,1,0,1,0,0,0
H01669,587,1,4,1,2,1,0,0.46,8.38,24,3.52,2.96,6.63,1,1.87,0.16,0.88,0,0,0,22.3,52.2,2,0,0,1,20.42,8.72,0,0,1,0,0,0,0,0,0,0,0,18.23,5.2026,31.056218057921637,0.4300000000000008,4.0,7,1.34,0,0,1,0,0,1,0,0
H01670,2565,7,3,2,0,1,1,0.0,1.4,24,5.22,6.54,7.63,0,1.59,0.14,0.92,0,0,0,13.1,64.0,11,0,0,1,23.32,11.01,0,1,0,0,1,0,0,0,0,0,0,15.81,4.2199,6.16374269005848,7.63,3.9000000000000004,3,0.92,0,0,0,0,0,0,0,1
H01671,1093,4,2,2,0,0,0,3.71,9.47,24,3.38,4.06,5.34,1,1.89,0.12,0.92,0,0,0,14.6,57.6,12,0,0,1,17.91,14.88,0,0,0,0,1,0,0,0,0,0,1,23.55,10.25835,21.546203110704482,5.9399999999999995,2.0,7,4.63,0,0,0,0,1,0,0,0
H01672,1505,5,4,3,1,0,0,2.03,5.34,24,7.11,4.84,7.73,1,0.68,0.25,0.64,0,1,0,21.8,32.8,12,1,1,0,18.28,7.93,1,0,0,0,1,0,0,1,0,0,0,20.89,6.5369,13.880398671096346,1.8599999999999999,5.6,7,0.0,0,0,1,0,0,1,0,0
H01673,855,2,1,1,0,0,0,1.47,5.4,24,2.81,6.05,3.22,1,1.49,0.04,0.0,0,0,0,24.9,53.6,7,0,0,1,21.05,7.45,0,0,0,0,0,0,0,0,1,0,0,17.259999999999998,4.4195,20.187134502923975,2.3899999999999992,1.0,5,1.47,0,0,1,0,1,0,0,0
H01674,1456,5,4,1,2,1,0,6.55,7.93,24,3.84,4.16,8.63,1,1.51,0.22,0.07,0,0,0,37.8,55.2,4,0,0,1,18.59,17.2,1,0,0,1,0,1,0,0,0,0,0,24.28,12.589849999999998,16.675824175824175,11.579999999999997,4.0,7,6.62,0,1,0,0,0,1,0,0
H01675,2565,7,3,1,2,0,0,0.42,4.99,24,2.74,2.57,7.68,1,1.71,0.0,0.64,0,0,0,11.3,71.2,1,0,1,0,28.12,9.75,0,1,0,0,1,0,0,0,0,1,0,13.07,3.9949500000000002,5.09551656920078,9.61,3.5999999999999996,6,0.0,0,0,0,0,0,1,0,0
H01676,2565,7,2,1,1,0,0,3.01,7.72,24,3.24,2.66,7.88,1,2.51,0.3,0.31,0,0,0,28.2,42.7,9,0,0,0,23.09,15.84,0,1,0,0,0,0,0,0,1,0,0,19.75,8.4401,7.69980506822612,5.0699999999999985,2.0,7,0.0,0,0,0,1,1,0,0,0
H01677,1199,4,5,2,2,1,0,1.48,4.07,24,5.36,2.66,9.7,1,0.88,0.12,0.64,1,0,0,17.8,73.5,11,1,0,1,19.54,17.64,0,0,0,0,1,0,1,0,0,0,0,15.21,5.30485,12.685571309424521,5.289999999999999,6.0,10,2.12,0,0,1,0,0,0,0,0
H01678,1916,6,3,1,2,0,1,0.0,8.36,24,4.19,7.21,7.74,1,0.52,0.55,0.02,0,0,1,22.6,66.7,8,0,0,1,18.53,7.7,1,0,0,0,0,0,0,0,1,0,0,20.85,2.5686,10.88204592901879,2.090000000000001,3.9000000000000004,4,0.02,0,0,1,0,0,0,0,1
H01679,1747,5,5,3,2,0,1,0.0,7.2,24,6.62,10.65,5.79,1,0.72,0.53,1.4,0,0,0,15.6,79.9,12,0,1,1,17.59,10.77,1,0,0,0,1,0,0,0,0,1,0,27.119999999999997,5.817,15.523755008586146,7.470000000000001,7.5,4,1.4,0,0,1,0,0,0,1,0
H01680,1368,3,5,3,2,0,0,0.88,9.5,24,7.92,4.57,7.61,1,1.35,0.37,0.33,0,0,0,16.9,44.2,9,1,0,0,28.03,9.25,1,0,0,0,0,0,1,0,0,0,0,24.92,5.2152,18.21637426900585,4.15,6.0,7,0.0,0,0,1,0,0,0,0,0
H01681,1598,4,3,3,0,0,0,2.79,7.68,24,2.48,4.42,9.72,0,1.85,0.35,0.22,0,1,0,24.5,60.0,10,0,0,1,24.68,8.44,1,0,0,0,0,0,0,0,1,0,0,19.79,7.521700000000001,12.384230287859824,2.75,3.0,6,3.0100000000000002,0,0,1,0,0,1,0,0
H01682,846,2,4,1,2,1,0,0.01,5.71,24,3.13,3.98,8.49,0,0.48,0.35,0.21,0,0,1,21.8,56.9,9,0,0,0,23.61,4.98,0,0,0,0,0,0,0,0,0,0,1,13.870000000000001,2.1950499999999997,16.394799054373525,0.8299999999999994,4.0,6,0.0,0,0,1,0,0,1,0,0
H01683,1293,3,1,1,0,0,0,0.68,8.61,24,2.65,0.96,4.8,0,0.5,0.27,0.85,1,0,1,25.9,76.4,7,1,0,0,18.65,14.24,1,0,0,0,0,0,0,1,0,0,0,14.519999999999998,4.3873500000000005,11.229698375870068,5.369999999999999,1.2,9,0.0,0,0,0,1,1,0,0,0
H01684,1308,4,1,1,0,0,0,3.09,9.69,24,4.01,2.14,6.91,0,1.5,0.39,0.48,0,0,0,29.3,54.8,2,0,0,1,26.1,11.97,1,0,1,0,0,0,0,0,1,0,0,21.3,8.44415,16.28440366972477,5.59,1.0,6,3.57,0,0,0,1,1,0,0,0
H01685,2565,7,3,1,2,0,0,3.63,3.04,24,5.94,3.09,8.92,1,1.53,0.33,1.02,0,0,0,25.4,67.5,10,1,0,0,22.19,16.37,0,1,0,0,0,0,1,0,0,0,0,18.58,10.0359,7.243664717348927,4.129999999999999,3.5999999999999996,7,0.0,0,0,0,1,0,1,0,0
H01686,823,3,2,1,1,0,0,4.75,6.26,24,6.83,2.84,6.25,0,1.44,0.21,0.26,0,0,0,29.2,61.5,8,1,0,0,29.18,12.77,0,0,0,0,0,0,0,1,0,0,0,22.590000000000003,10.299900000000001,27.44835965978129,6.1899999999999995,2.4,6,0.0,0,0,0,1,1,0,0,0
H01687,1648,4,1,1,0,0,0,1.34,9.77,24,4.31,2.77,4.89,1,1.46,0.3,0.09,0,0,0,29.5,68.2,2,1,0,0,19.18,8.46,1,0,1,0,0,0,1,0,0,0,0,20.04,4.97495,12.160194174757281,7.07,1.2,7,0.0,0,0,0,1,1,0,0,0
H01688,1417,5,4,1,2,1,1,4.2,6.33,24,3.65,9.19,6.77,0,1.59,0.28,0.05,0,0,0,29.0,49.6,8,0,0,1,20.07,14.0,1,0,0,0,0,1,0,0,0,0,0,25.290000000000003,9.319650000000001,17.84756527875794,4.9399999999999995,5.2,6,4.25,0,0,0,1,0,0,1,0
H01689,1164,3,3,3,0,0,0,1.88,5.09,24,4.38,2.77,8.35,1,2.19,0.37,1.1,1,0,0,15.1,60.3,11,0,0,1,20.3,17.88,1,0,0,0,1,0,0,0,1,0,0,17.78,8.09245,15.27491408934708,5.859999999999999,3.0,10,2.98,0,0,1,0,0,1,0,0
H01690,808,2,5,3,2,0,0,1.84,5.88,24,3.93,3.49,9.2,1,1.42,0.22,0.15,0,0,0,27.2,31.9,3,0,0,1,22.09,9.09,0,0,1,0,0,0,0,0,1,0,0,16.93,5.4324,20.952970297029704,5.449999999999999,5.0,7,1.99,0,0,0,1,0,0,0,0
H01691,1425,4,1,1,0,0,0,0.0,1.95,24,3.77,2.98,5.42,0,1.16,0.35,1.09,0,1,0,18.4,85.6,11,0,0,0,23.58,5.77,1,0,0,0,1,0,0,0,0,0,1,11.299999999999999,4.1720500000000005,7.929824561403508,6.08,1.0,3,0.0,0,0,1,0,1,0,0,0
H01692,1159,4,3,3,0,0,0,0.0,4.86,24,4.73,2.06,6.83,1,1.22,0.2,0.75,0,0,0,17.2,36.5,1,0,0,0,22.1,7.83,0,0,0,0,1,0,0,0,0,0,1,13.82,3.6161000000000003,11.924072476272649,4.710000000000001,3.0,4,0.0,0,0,1,0,0,1,0,0
H01693,1853,6,3,1,2,0,0,0.66,5.85,24,5.1,1.84,7.04,0,1.7,0.33,0.29,0,0,0,25.2,51.5,8,1,0,0,18.46,9.13,1,0,0,0,0,0,0,1,0,0,0,15.769999999999998,4.3001499999999995,8.510523475445222,2.3899999999999992,3.5999999999999996,6,0.0,0,0,0,1,0,1,0,0
H01694,842,2,4,2,1,1,1,2.3,8.41,24,5.5,10.2,7.94,0,1.21,0.55,1.0,0,0,0,20.5,46.2,1,0,0,0,20.69,10.89,0,0,0,0,1,1,0,0,0,0,0,29.17,8.81025,34.6437054631829,1.4299999999999995,5.2,6,0.0,0,0,1,0,0,0,1,0
H01695,1803,5,4,2,2,0,0,0.0,5.33,24,3.94,2.27,8.51,1,1.26,0.32,1.24,1,0,1,13.0,78.6,12,0,0,0,17.44,17.5,1,0,0,0,1,1,0,0,0,0,0,14.36,4.73895,7.964503605102607,9.16,4.0,7,0.0,0,0,0,0,0,1,0,0
H01696,1117,3,4,2,2,0,0,1.95,9.62,24,4.33,3.69,8.86,0,0.97,0.22,0.0,0,0,0,23.2,40.9,7,0,0,0,28.92,8.97,0,0,0,0,0,0,0,0,0,0,1,20.779999999999998,5.2924,18.60340196956132,1.7499999999999996,4.0,4,0.0,0,0,1,0,0,1,0,0
H01697,2565,7,3,2,0,1,0,1.88,5.92,24,2.49,3.15,9.23,1,1.97,0.31,0.83,0,0,1,21.8,62.3,10,0,1,1,22.71,15.38,0,1,0,0,0,1,0,0,0,0,0,16.55,7.2115,6.4522417153996106,1.3699999999999992,3.5999999999999996,7,2.71,0,0,1,0,0,1,0,0
H01698,804,2,5,3,2,0,0,0.0,4.87,24,8.42,5.73,10.09,1,1.59,0.4,1.22,0,0,0,10.7,41.2,12,1,0,0,19.17,9.09,0,0,0,0,1,0,1,0,0,0,0,22.229999999999997,5.66355,27.64925373134328,8.79,6.0,4,0.0,0,0,0,0,0,0,0,0
H01699,574,2,2,1,0,1,0,0.0,8.85,24,5.45,3.09,3.48,0,0.9,0.26,0.07,0,0,0,26.1,59.1,3,1,0,0,18.67,4.96,0,0,1,0,0,0,0,1,0,0,0,18.62,2.52115,32.4390243902439,3.780000000000001,2.4,3,0.0,0,0,0,1,1,0,0,0
H01700,2565,7,3,1,1,1,0,5.01,12.23,24,1.47,5.98,8.98,1,1.22,0.52,0.6,1,0,0,38.1,51.1,5,0,0,1,17.02,23.87625,0,1,0,1,0,0,0,0,1,0,0,27.03,11.67705,10.538011695906434,11.379999999999999,3.0,10,5.609999999999999,0,1,0,0,0,1,0,0
H01701,1684,5,2,1,1,0,0,5.35,7.1,24,3.47,4.46,4.53,0,1.87,0.19,0.56,0,0,0,35.4,75.0,4,0,0,1,29.98,15.9,1,0,0,1,0,0,0,0,0,0,1,23.0,11.9226,13.657957244655583,11.879999999999999,2.0,6,5.91,0,1,0,0,1,0,0,0
H01702,959,2,5,3,2,0,0,0.0,6.0,24,4.39,0.72,6.34,1,0.06,0.41,1.0,0,0,0,14.9,47.4,1,0,0,1,19.25,6.54,1,0,0,0,1,0,0,0,0,1,0,12.580000000000002,3.4692,13.117831074035454,5.2299999999999995,5.0,4,1.0,0,0,0,0,0,0,0,0
H01703,1128,3,2,1,0,1,1,0.0,6.1,24,5.6,6.95,6.85,0,1.82,0.2,1.0,0,0,0,11.8,73.7,1,0,1,0,15.58,8.07,0,0,0,0,1,0,0,0,0,0,0,21.669999999999998,5.0395,19.210992907801415,9.51,3.0,3,0.0,0,0,0,0,0,0,0,1
H01704,1502,4,6,3,2,1,0,0.52,4.34,24,6.52,2.53,10.82,1,0.83,0.14,1.835,0,0,0,19.8,36.7,11,0,0,0,22.78,14.07,1,0,0,0,1,0,0,0,0,0,0,16.715,6.3698,11.128495339547271,2.869999999999999,6.0,7,0.0,0,0,1,0,0,0,0,0
H01705,1385,3,4,3,0,1,0,9.26,9.27,24,5.3,3.33,10.79,1,0.65,0.63,0.0,1,1,0,44.5,49.7,4,0,0,0,21.26,19.49,1,0,0,1,0,0,0,0,1,0,0,28.44,16.55855,20.534296028880867,15.779999999999998,4.0,8,0.0,1,0,0,0,0,1,0,0
H01706,1326,3,4,3,1,0,0,0.15,3.24,24,2.07,4.04,7.68,1,0.76,0.31,0.05,0,0,0,20.7,64.3,7,0,0,1,21.55,6.59,1,0,0,0,0,0,0,0,0,0,1,10.620000000000001,1.9594,8.009049773755658,2.3400000000000003,4.0,7,0.2,0,0,1,0,0,1,0,0
H01707,1022,2,2,1,1,0,0,1.04,7.78,24,2.36,3.2,7.03,1,0.34,0.46,1.21,0,0,0,22.7,36.8,8,0,0,0,25.66,9.1,0,0,0,0,0,1,0,0,0,0,0,16.39,5.798500000000001,16.037181996086108,1.8099999999999998,2.0,7,0.0,0,0,1,0,1,0,0,0
H01708,879,3,4,1,2,1,0,6.32,11.23,24,7.31,1.67,7.59,1,1.82,0.16,0.31,0,0,0,36.8,36.3,5,1,0,0,25.97,16.58,0,0,0,1,0,0,1,0,0,0,0,28.82,13.330449999999999,32.787258248009095,11.729999999999999,4.8,7,0.0,0,1,0,0,0,1,0,0
H01709,2565,7,3,3,0,0,0,2.08,7.22,24,5.61,2.58,7.26,0,1.79,0.14,1.58,0,0,1,13.8,56.6,1,0,0,1,27.73,16.18,0,1,0,0,1,0,0,0,0,0,0,21.0,9.0478,8.187134502923977,6.3999999999999995,3.0,6,3.66,0,0,0,0,0,1,0,0
H01710,973,3,4,3,1,0,0,5.88,8.64,24,5.29,2.13,8.01,1,1.51,0.51,0.73,1,0,0,37.8,41.6,5,1,0,0,18.62,23.87625,0,0,0,1,0,0,0,1,0,0,0,24.69,13.3293,25.37512846865365,11.899999999999997,4.8,10,0.0,0,1,0,0,0,1,0,0
H01711,1244,4,4,1,2,1,0,1.38,8.32,24,3.95,4.8,8.18,1,1.02,0.25,0.11,0,1,0,23.7,55.2,10,0,0,1,21.41,7.22,0,0,0,0,0,0,0,0,1,0,0,19.83,4.661999999999999,15.940514469453374,1.71,4.0,7,1.49,0,0,1,0,0,1,0,0
H01712,673,2,2,1,1,0,1,3.81,8.08,24,5.51,8.81,6.09,1,2.05,0.38,0.48,0,0,1,27.3,20.2,9,1,0,0,20.22,12.72,0,0,0,0,0,0,1,0,0,0,0,29.12,10.354099999999999,43.268945022288264,6.690000000000001,3.0,7,0.0,0,0,0,1,0,0,0,1
H01713,1098,4,2,1,0,1,0,0.0,4.46,24,3.95,3.86,6.4,1,1.41,0.38,0.49,0,1,0,10.8,38.0,11,0,0,1,20.32,5.84,1,0,0,0,1,0,0,0,0,0,0,14.55,3.4546,13.25136612021858,9.04,2.0,4,0.49,0,0,0,0,1,0,0,0
H01714,706,2,1,1,0,0,0,0.82,7.26,24,1.24,4.31,5.98,0,1.57,0.19,0.06,0,0,0,18.7,37.0,9,0,0,0,21.04,6.14,0,0,0,0,0,0,0,0,0,1,0,15.45,3.6826,21.88385269121813,3.6100000000000003,1.0,6,0.0,0,0,1,0,1,0,0,0
H01715,1374,4,4,2,1,1,0,7.41,12.09,24,4.37,4.79,7.5,1,0.57,0.09,0.22,0,0,0,40.1,54.4,6,1,0,0,21.81,17.83,1,0,0,1,0,0,0,1,0,0,0,29.54,13.72165,21.499272197962153,13.11,4.8,7,0.0,1,0,0,0,0,1,0,0
H01716,682,1,4,2,2,0,0,1.78,6.98,24,2.14,3.08,6.88,1,0.6,0.3,1.5,0,0,0,12.9,65.9,11,0,0,0,20.02,10.64,0,0,0,0,1,0,0,0,0,1,0,16.380000000000003,7.4023,24.01759530791789,7.96,4.0,7,0.0,0,0,0,0,0,1,0,0
H01717,2108,7,3,1,2,0,0,5.17,8.53,24,5.58,1.19,4.99,1,1.06,0.07,0.75,0,0,0,38.2,64.1,5,1,0,0,21.47,17.09,1,0,0,1,0,0,1,0,0,0,0,22.35,11.40315,10.602466793168881,12.750000000000002,3.5999999999999996,7,0.0,0,1,0,0,0,1,0,0
H01718,1387,4,5,3,2,0,0,6.73,9.78,24,4.18,1.38,6.54,1,0.0,0.33,0.24,0,0,0,37.8,64.1,4,0,0,0,26.17,16.68,1,0,0,1,0,0,0,0,0,0,1,22.639999999999993,12.205300000000001,16.322999279019463,12.469999999999997,5.0,7,0.0,0,1,0,0,0,0,0,0
H01719,1401,4,4,3,1,0,0,8.87,7.97,24,5.06,6.76,7.95,1,1.46,0.38,0.48,0,0,1,36.2,86.1,5,1,0,1,16.95,22.81,1,0,0,1,0,0,0,1,0,0,0,30.979999999999997,17.32535,22.11277658815132,13.55,4.8,7,9.35,0,1,0,0,0,1,0,0
H01720,1256,4,2,2,0,0,1,3.52,6.95,24,2.37,4.0,8.02,0,1.13,0.33,0.48,0,0,0,34.1,41.4,5,0,0,0,22.46,12.09,1,0,0,1,0,0,0,0,0,0,0,18.779999999999998,8.481750000000002,14.952229299363056,9.33,2.6,6,0.0,0,1,0,0,0,0,0,1
H01721,1977,5,3,3,0,0,0,6.96,9.81,24,5.08,3.87,8.96,0,0.64,0.21,0.0,0,0,1,39.8,55.5,6,0,1,0,19.58,17.2,1,0,0,1,0,0,0,0,1,0,0,26.570000000000004,12.647950000000002,13.439554881133033,13.009999999999998,3.5999999999999996,4,0.0,0,1,0,0,0,1,0,0
H01722,725,2,5,3,1,1,0,0.0,9.48,24,6.07,3.69,8.74,1,0.58,0.23,1.27,0,0,0,13.7,30.8,1,0,0,0,25.48,8.5,0,0,0,0,1,0,0,0,0,0,1,21.32,4.7904,29.406896551724138,7.73,5.0,4,0.0,0,0,0,0,0,0,0,0
H01723,1695,4,3,1,1,1,0,0.0,9.79,24,2.86,4.31,8.48,1,0.59,0.31,1.22,0,0,0,16.5,57.0,11,0,0,0,21.91,8.75,1,0,0,0,1,0,0,0,1,0,0,19.079999999999995,4.5333499999999995,11.256637168141589,4.55,3.0,4,0.0,0,0,1,0,0,1,0,0
H01724,1085,3,2,1,1,0,1,1.0,9.8,24,3.33,5.36,4.83,0,1.38,0.42,0.83,0,0,0,7.3,69.0,12,0,1,0,22.32,8.72,0,0,0,0,1,0,0,0,0,0,0,22.12,6.0886,20.38709677419355,12.19,3.0,6,0.0,0,0,0,0,0,0,0,1
H01725,1654,4,3,3,0,0,1,9.74,9.15,24,4.9,6.77,5.8,0,0.91,0.03,0.3,0,0,0,41.1,45.2,4,0,0,0,20.92,21.31,1,0,0,1,0,0,0,0,1,0,0,31.8,17.51095,19.226118500604596,13.850000000000001,3.9000000000000004,6,0.0,1,0,0,0,0,0,0,1
H01726,799,3,4,3,1,0,0,0.0,6.59,24,3.99,5.81,7.61,0,0.76,0.34,0.35,0,0,0,21.6,37.2,8,0,0,1,13.571249999999996,6.63,0,0,0,0,0,1,0,0,0,0,0,17.840000000000003,2.9198500000000003,22.327909887359205,1.5599999999999987,4.0,3,0.35,0,0,1,0,0,1,0,0
H01727,1952,6,3,1,2,0,0,2.48,10.42,24,1.86,1.91,7.22,1,1.58,0.07,0.52,0,0,0,29.3,51.7,3,0,0,0,17.61,12.36,1,0,1,0,0,0,0,0,0,0,1,18.84,7.1110999999999995,9.651639344262296,5.28,3.0,7,0.0,0,0,0,1,0,1,0,0
H01728,1614,4,3,1,1,1,1,0.0,9.88,24,6.61,7.69,8.4,1,1.33,0.45,0.0,0,0,0,21.9,55.7,9,1,0,1,25.92,7.52,1,0,0,0,0,0,1,0,0,0,0,25.960000000000004,3.4009,16.084262701363077,0.6400000000000012,4.5,2,0.0,0,0,1,0,0,0,0,1
H01729,1547,5,3,1,2,0,1,2.01,9.28,24,3.77,7.49,9.41,1,0.89,0.35,0.0,0,1,1,31.4,49.8,2,0,0,0,18.7,7.7,1,0,1,0,0,0,0,0,0,0,0,23.79,5.6248999999999985,15.3781512605042,6.599999999999999,3.9000000000000004,5,0.0,0,0,0,1,0,0,0,1
H01730,889,3,2,2,0,0,0,0.1,4.85,24,3.96,4.57,4.95,0,0.43,0.47,0.88,0,0,0,12.3,67.7,1,0,0,0,17.32,6.23,0,0,0,0,1,0,0,0,0,0,0,15.260000000000002,3.83045,17.165354330708663,8.559999999999999,2.0,6,0.0,0,0,0,0,1,0,0,0
H01731,2009,5,3,3,0,0,1,0.61,2.8,24,3.15,7.86,8.51,1,1.4,0.18,1.46,0,0,0,12.0,62.4,11,0,1,1,23.7,10.61,0,1,0,0,1,0,0,0,0,1,0,17.46,6.0976,8.69089099054256,8.24,4.5,7,2.07,0,0,0,0,0,0,0,1
H01732,1476,4,5,3,2,0,1,1.38,6.79,24,8.31,8.14,7.58,1,1.35,0.19,0.0,0,0,0,26.1,64.2,9,1,0,1,24.2,9.44,1,0,0,0,0,0,0,1,0,0,0,26.160000000000004,5.13915,17.72357723577236,4.290000000000001,7.5,5,1.38,0,0,0,1,0,0,1,0
H01733,907,3,3,1,2,0,0,0.0,7.88,24,5.16,1.05,6.81,1,2.13,0.47,0.94,0,0,0,23.3,38.4,8,0,0,0,26.3,8.76,0,0,0,0,0,0,0,0,0,1,0,17.63,5.2115,19.437706725468576,2.0700000000000007,3.0,4,0.0,0,0,1,0,0,1,0,0
H01734,925,2,1,1,0,0,0,0.0,7.41,24,2.27,1.68,4.5,1,0.85,0.17,0.0,0,1,1,28.4,35.2,2,0,0,0,17.92,2.98,0,0,1,0,0,0,0,0,1,0,0,12.379999999999999,1.7250499999999998,13.383783783783782,5.959999999999998,1.0,2,0.0,0,0,0,1,1,0,0,0
H01735,1485,5,1,1,0,0,0,3.5,4.52,24,4.77,4.14,5.73,1,1.28,0.4,1.58,0,0,0,19.0,52.8,12,0,0,0,19.6,13.96,1,0,0,0,1,0,0,0,0,0,0,20.189999999999998,10.9144,13.595959595959593,2.3799999999999994,1.0,7,0.0,0,0,1,0,1,0,0,0
H01736,637,1,4,3,1,0,0,7.6,8.65,24,3.63,3.47,8.79,1,1.74,0.49,0.82,0,0,0,39.5,70.0,4,0,0,0,23.73,19.93,0,0,0,1,0,0,0,0,0,0,0,26.399999999999995,16.152949999999997,41.44427001569858,14.25,4.0,7,0.0,0,1,0,0,0,1,0,0
H01737,969,3,2,1,1,0,1,0.0,4.37,24,4.32,6.39,7.02,1,0.99,0.09,1.15,0,1,0,13.7,42.4,12,0,0,1,27.13,5.85,0,0,0,0,1,0,0,0,0,0,0,17.31,4.2936499999999995,17.86377708978328,6.57,2.6,4,1.15,0,0,0,0,0,0,0,1
H01738,1358,4,4,2,2,0,0,0.86,7.01,24,5.12,4.51,8.0,1,0.71,0.43,0.0,0,0,0,18.2,35.5,2,0,0,1,19.1,8.39,1,0,1,0,0,0,0,0,0,0,0,18.64,3.6468499999999997,13.726067746686304,4.11,4.0,5,0.86,0,0,1,0,0,1,0,0
H01739,1515,5,5,3,2,0,0,10.12,14.0025,24,9.235,5.98,4.87,1,0.14,0.6,0.0,1,0,0,38.2,82.9,6,1,1,0,25.9,23.87625,1,0,0,1,0,0,1,0,0,0,0,40.07750000000001,18.337487499999998,26.453795379537958,14.630000000000003,7.0,8,0.0,0,1,0,0,0,0,0,0
H01740,1293,3,4,2,2,0,0,0.31,6.33,24,6.09,3.85,9.97,1,1.38,0.66,0.0,0,0,0,15.3,40.0,10,1,0,1,17.31,8.63,0,0,0,0,0,0,0,1,0,0,0,18.62,3.60675,14.40061871616396,5.6899999999999995,4.8,5,0.31,0,0,1,0,0,1,0,0
H01741,503,1,4,2,2,0,0,0.0,5.2,24,6.85,3.27,9.07,1,1.75,0.3,0.78,1,0,0,25.9,42.4,9,1,0,0,23.06,14.89,0,0,0,0,0,0,1,0,0,0,0,18.150000000000002,4.5037,36.08349900596422,3.489999999999999,4.8,7,0.0,0,0,0,1,0,1,0,0
H01742,1421,4,4,2,2,0,1,1.27,5.9,24,6.11,6.61,8.63,1,1.83,0.27,0.49,0,0,0,18.4,51.9,7,0,0,1,25.86,10.5,1,0,0,0,0,0,0,0,1,0,0,22.479999999999997,6.031600000000001,15.819845179451088,2.710000000000001,5.2,7,1.76,0,0,1,0,0,0,1,0
